Date,Time,CO.GT.,PT08.S1.CO.,NMHC.GT.,C6H6.GT.,PT08.S2.NMHC.,NOx.GT.,PT08.S3.NOx.,NO2.GT.,PT08.S4.NO2.,PT08.S5.O3.,T,RH,AH
06/02/2005,20.00.00,18,1002,NA,53,780,252,855,179,892,857,58,364,3385
06/02/2005,21.00.00,14,938,NA,37,692,193,937,149,805,737,58,354,3286
06/02/2005,22.00.00,11,896,NA,26,627,158,1033,126,782,610,54,366,3304
06/02/2005,23.00.00,10,907,NA,24,614,150,1052,120,782,627,51,379,3358
07/02/2005,00.00.00,11,902,NA,24,613,130,1049,110,777,566,48,380,3300
07/02/2005,01.00.00,10,885,NA,20,582,104,1072,92,760,517,45,381,3249
07/02/2005,02.00.00,8,863,NA,15,545,86,1119,78,749,484,43,381,3207
07/02/2005,03.00.00,6,861,NA,12,518,NA,1141,NA,738,482,39,399,3250
07/02/2005,04.00.00,6,852,NA,8,482,67,1187,65,726,496,38,410,3327
07/02/2005,05.00.00,6,879,NA,10,495,75,1147,73,753,623,33,446,3499
07/02/2005,06.00.00,6,900,NA,13,525,97,1090,85,780,696,36,445,3574
07/02/2005,07.00.00,8,963,NA,24,615,177,980,133,837,916,34,470,3713
07/02/2005,08.00.00,23,1183,NA,87,929,433,675,246,1037,1309,29,495,3775
07/02/2005,09.00.00,28,1161,NA,105,996,471,639,281,1067,1396,56,405,3704
07/02/2005,10.00.00,21,1102,NA,79,896,346,720,222,969,1226,75,338,3520
07/02/2005,11.00.00,17,1029,NA,65,835,262,771,182,897,1002,108,252,3251
07/02/2005,12.00.00,14,973,NA,57,797,221,845,154,845,769,129,206,3045
07/02/2005,13.00.00,16,981,NA,62,820,265,807,168,876,784,122,214,3033
07/02/2005,14.00.00,14,960,NA,54,784,219,842,149,868,643,120,219,3069
07/02/2005,15.00.00,13,973,NA,49,761,235,862,156,865,682,122,240,3392
07/02/2005,16.00.00,14,968,NA,50,765,227,843,156,863,692,120,243,3393
07/02/2005,17.00.00,17,1022,NA,69,854,285,771,187,941,926,105,278,3525
07/02/2005,18.00.00,19,1067,NA,75,879,291,740,194,989,996,87,339,3832
07/02/2005,19.00.00,23,1101,NA,82,908,295,707,204,1025,1095,78,376,4004
07/02/2005,20.00.00,20,1081,NA,77,885,243,720,174,1017,1058,72,394,4032
07/02/2005,21.00.00,16,988,NA,45,738,209,843,154,906,893,71,396,4019
07/02/2005,22.00.00,10,932,NA,27,630,147,980,117,842,681,71,396,4001
07/02/2005,23.00.00,9,923,NA,23,602,117,1028,98,831,599,72,393,4004
08/02/2005,00.00.00,9,915,NA,21,589,105,1045,90,813,550,69,396,3966
08/02/2005,01.00.00,9,879,NA,14,534,84,1129,74,785,470,70,398,4006
08/02/2005,02.00.00,5,852,NA,8,479,51,1275,49,761,375,71,405,4090
08/02/2005,03.00.00,4,844,NA,6,453,NA,1378,NA,748,337,69,409,4091
08/02/2005,04.00.00,5,878,NA,10,496,54,1182,54,782,451,60,429,4040
08/02/2005,05.00.00,6,910,NA,13,524,74,1102,69,802,600,64,427,4126
08/02/2005,06.00.00,6,918,NA,16,551,114,1062,92,817,712,61,436,4129
08/02/2005,07.00.00,10,991,NA,30,653,228,944,146,885,931,59,451,4211
08/02/2005,08.00.00,21,1223,NA,100,979,455,658,224,1120,1332,60,464,4367
08/02/2005,09.00.00,29,1277,NA,151,1153,493,543,253,1268,1520,66,437,4273
08/02/2005,10.00.00,22,1114,NA,86,922,410,689,225,1022,1223,87,363,4074
08/02/2005,11.00.00,16,1088,NA,69,853,277,729,180,996,1122,105,334,4246
08/02/2005,12.00.00,18,1064,NA,76,881,340,727,194,979,1099,114,278,3748
08/02/2005,13.00.00,15,1047,NA,69,854,238,753,158,959,904,127,274,4011
08/02/2005,14.00.00,22,1075,NA,85,920,323,726,184,992,1022,133,233,3540
08/02/2005,15.00.00,16,973,NA,53,777,286,858,165,844,719,139,207,3271
08/02/2005,16.00.00,15,942,NA,44,733,271,912,156,800,609,136,200,3093
08/02/2005,17.00.00,18,NA,NA,-2000,NA,276,NA,172,NA,NA,NA,NA,NA
08/02/2005,18.00.00,18,NA,NA,-2000,NA,295,NA,194,NA,NA,NA,NA,NA
08/02/2005,19.00.00,23,NA,NA,-2000,NA,340,NA,208,NA,NA,NA,NA,NA
08/02/2005,20.00.00,19,NA,NA,-2000,NA,275,NA,187,NA,NA,NA,NA,NA
08/02/2005,21.00.00,19,NA,NA,-2000,NA,293,NA,187,NA,NA,NA,NA,NA
08/02/2005,22.00.00,11,NA,NA,-2000,NA,157,NA,127,NA,NA,NA,NA,NA
08/02/2005,23.00.00,9,NA,NA,-2000,NA,133,NA,107,NA,NA,NA,NA,NA
09/02/2005,00.00.00,8,NA,NA,-2000,NA,120,NA,99,NA,NA,NA,NA,NA
09/02/2005,01.00.00,9,NA,NA,-2000,NA,122,NA,100,NA,NA,NA,NA,NA
09/02/2005,02.00.00,7,NA,NA,-2000,NA,80,NA,73,NA,NA,NA,NA,NA
09/02/2005,03.00.00,8,NA,NA,-2000,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/02/2005,04.00.00,-2000,NA,NA,-2000,NA,88,NA,83,NA,NA,NA,NA,NA
09/02/2005,05.00.00,7,NA,NA,-2000,NA,109,NA,92,NA,NA,NA,NA,NA
09/02/2005,06.00.00,6,NA,NA,-2000,NA,120,NA,100,NA,NA,NA,NA,NA
09/02/2005,07.00.00,10,NA,NA,-2000,NA,233,NA,149,NA,NA,NA,NA,NA
09/02/2005,08.00.00,17,NA,NA,-2000,NA,394,NA,231,NA,NA,NA,NA,NA
09/02/2005,09.00.00,27,NA,NA,-2000,NA,424,NA,245,NA,NA,NA,NA,NA
09/02/2005,10.00.00,33,NA,NA,-2000,NA,446,NA,203,NA,NA,NA,NA,NA
09/02/2005,11.00.00,21,NA,NA,-2000,NA,266,NA,165,NA,NA,NA,NA,NA
09/02/2005,12.00.00,20,NA,NA,-2000,NA,261,NA,168,NA,NA,NA,NA,NA
09/02/2005,13.00.00,20,NA,NA,-2000,NA,220,NA,151,NA,NA,NA,NA,NA
09/02/2005,14.00.00,23,NA,NA,-2000,NA,241,NA,152,NA,NA,NA,NA,NA
09/02/2005,15.00.00,20,NA,NA,-2000,NA,208,NA,144,NA,NA,NA,NA,NA
09/02/2005,16.00.00,21,NA,NA,-2000,NA,215,NA,148,NA,NA,NA,NA,NA
09/02/2005,17.00.00,23,NA,NA,-2000,NA,257,NA,176,NA,NA,NA,NA,NA
09/02/2005,18.00.00,31,NA,NA,-2000,NA,355,NA,209,NA,NA,NA,NA,NA
09/02/2005,19.00.00,39,NA,NA,-2000,NA,415,NA,240,NA,NA,NA,NA,NA
09/02/2005,20.00.00,38,NA,NA,-2000,NA,349,NA,223,NA,NA,NA,NA,NA
09/02/2005,21.00.00,29,NA,NA,-2000,NA,254,NA,187,NA,NA,NA,NA,NA
09/02/2005,22.00.00,22,NA,NA,-2000,NA,228,NA,157,NA,NA,NA,NA,NA
09/02/2005,23.00.00,19,NA,NA,-2000,NA,156,NA,123,NA,NA,NA,NA,NA
10/02/2005,00.00.00,20,NA,NA,-2000,NA,161,NA,126,NA,NA,NA,NA,NA
10/02/2005,01.00.00,18,NA,NA,-2000,NA,123,NA,106,NA,NA,NA,NA,NA
10/02/2005,02.00.00,16,NA,NA,-2000,NA,108,NA,95,NA,NA,NA,NA,NA
10/02/2005,03.00.00,15,NA,NA,-2000,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/02/2005,04.00.00,14,NA,NA,-2000,NA,95,NA,87,NA,NA,NA,NA,NA
10/02/2005,05.00.00,15,NA,NA,-2000,NA,102,NA,88,NA,NA,NA,NA,NA
10/02/2005,06.00.00,17,NA,NA,-2000,NA,178,NA,134,NA,NA,NA,NA,NA
10/02/2005,07.00.00,19,NA,NA,-2000,NA,214,NA,156,NA,NA,NA,NA,NA
10/02/2005,08.00.00,33,NA,NA,-2000,NA,492,NA,247,NA,NA,NA,NA,NA
10/02/2005,09.00.00,38,NA,NA,-2000,NA,540,NA,289,NA,NA,NA,NA,NA
10/02/2005,10.00.00,43,NA,NA,-2000,NA,604,NA,250,NA,NA,NA,NA,NA
10/02/2005,11.00.00,37,NA,NA,-2000,NA,646,NA,232,NA,NA,NA,NA,NA
10/02/2005,12.00.00,27,NA,NA,-2000,NA,418,NA,185,NA,NA,NA,NA,NA
10/02/2005,13.00.00,22,NA,NA,-2000,NA,250,NA,147,NA,NA,NA,NA,NA
10/02/2005,14.00.00,24,NA,NA,-2000,NA,226,NA,128,NA,NA,NA,NA,NA
10/02/2005,15.00.00,22,NA,NA,-2000,NA,271,NA,131,NA,NA,NA,NA,NA
10/02/2005,16.00.00,23,NA,NA,-2000,NA,288,NA,135,NA,NA,NA,NA,NA
10/02/2005,17.00.00,26,NA,NA,-2000,NA,299,NA,149,NA,NA,NA,NA,NA
10/02/2005,18.00.00,42,NA,NA,-2000,NA,534,NA,209,NA,NA,NA,NA,NA
10/02/2005,19.00.00,62,NA,NA,-2000,NA,687,NA,243,NA,NA,NA,NA,NA
10/02/2005,20.00.00,84,NA,NA,-2000,NA,1028,NA,276,NA,NA,NA,NA,NA
10/02/2005,21.00.00,45,NA,NA,-2000,NA,605,NA,225,NA,NA,NA,NA,NA
10/02/2005,22.00.00,27,NA,NA,-2000,NA,345,NA,194,NA,NA,NA,NA,NA
10/02/2005,23.00.00,24,NA,NA,-2000,NA,255,NA,164,NA,NA,NA,NA,NA
11/02/2005,00.00.00,23,NA,NA,-2000,NA,211,NA,148,NA,NA,NA,NA,NA
11/02/2005,01.00.00,22,NA,NA,-2000,NA,190,NA,136,NA,NA,NA,NA,NA
11/02/2005,02.00.00,20,NA,NA,-2000,NA,149,NA,116,NA,NA,NA,NA,NA
11/02/2005,03.00.00,16,NA,NA,-2000,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/02/2005,04.00.00,16,NA,NA,-2000,NA,107,NA,91,NA,NA,NA,NA,NA
11/02/2005,05.00.00,15,NA,NA,-2000,NA,98,NA,87,NA,NA,NA,NA,NA
11/02/2005,06.00.00,17,NA,NA,-2000,NA,183,NA,123,NA,NA,NA,NA,NA
11/02/2005,07.00.00,18,NA,NA,-2000,NA,224,NA,152,NA,NA,NA,NA,NA
11/02/2005,08.00.00,38,NA,NA,-2000,NA,589,NA,267,NA,NA,NA,NA,NA
11/02/2005,09.00.00,59,NA,NA,-2000,NA,700,NA,296,NA,NA,NA,NA,NA
11/02/2005,10.00.00,54,NA,NA,-2000,NA,747,NA,291,NA,NA,NA,NA,NA
11/02/2005,11.00.00,47,NA,NA,-2000,NA,746,NA,276,NA,NA,NA,NA,NA
11/02/2005,12.00.00,43,NA,NA,-2000,NA,702,NA,250,NA,NA,NA,NA,NA
11/02/2005,13.00.00,54,NA,NA,-2000,NA,723,NA,251,NA,NA,NA,NA,NA
11/02/2005,14.00.00,58,NA,NA,-2000,NA,872,NA,275,NA,NA,NA,NA,NA
11/02/2005,15.00.00,61,NA,NA,-2000,NA,1054,NA,312,NA,NA,NA,NA,NA
11/02/2005,16.00.00,71,NA,NA,-2000,NA,1218,NA,340,NA,NA,NA,NA,NA
11/02/2005,17.00.00,66,NA,NA,-2000,NA,1227,NA,326,NA,NA,NA,NA,NA
11/02/2005,18.00.00,65,NA,NA,-2000,NA,1061,NA,284,NA,NA,NA,NA,NA
11/02/2005,19.00.00,71,NA,NA,-2000,NA,1075,NA,289,NA,NA,NA,NA,NA
11/02/2005,20.00.00,49,NA,NA,-2000,NA,641,NA,215,NA,NA,NA,NA,NA
11/02/2005,21.00.00,40,1521,NA,168,1203,490,476,207,1400,2141,85,509,5664
11/02/2005,22.00.00,40,1428,NA,130,1085,550,526,213,1268,2023,83,533,5843
11/02/2005,23.00.00,36,1463,NA,126,1069,422,530,192,1279,1967,71,581,5885
12/02/2005,00.00.00,42,1494,NA,142,1124,541,504,211,1313,1931,58,643,5964
12/02/2005,01.00.00,43,1462,NA,129,1080,599,522,229,1274,1889,53,668,5979
12/02/2005,02.00.00,36,1326,NA,97,967,490,578,216,1174,1699,50,666,5871
12/02/2005,03.00.00,25,1185,NA,59,807,NA,685,NA,1051,1467,50,663,5811
12/02/2005,04.00.00,-2000,1154,NA,55,788,223,709,146,1065,1390,51,659,5827
12/02/2005,05.00.00,14,1175,NA,66,839,214,670,136,1087,1371,41,690,5735
12/02/2005,06.00.00,14,1203,NA,73,870,274,641,156,1103,1427,46,676,5778
12/02/2005,07.00.00,16,1250,NA,88,933,338,620,176,1144,1489,52,655,5836
12/02/2005,08.00.00,23,1321,NA,119,1046,496,562,224,1263,1610,60,628,5929
12/02/2005,09.00.00,24,1323,NA,120,1049,433,550,207,1290,1619,71,593,6005
12/02/2005,10.00.00,27,1381,NA,119,1045,496,541,221,1307,1706,78,580,6136
12/02/2005,11.00.00,34,1480,NA,162,1186,615,498,229,1382,1882,90,547,6271
12/02/2005,12.00.00,31,1485,NA,176,1229,551,477,208,1450,1911,100,531,6495
12/02/2005,13.00.00,36,1522,NA,176,1229,575,470,207,1488,1943,108,520,6738
12/02/2005,14.00.00,38,1570,NA,175,1224,575,468,216,1448,2020,110,514,6746
12/02/2005,15.00.00,33,1507,NA,157,1170,574,488,224,1392,1999,110,514,6725
12/02/2005,16.00.00,34,1540,NA,167,1202,582,475,225,1440,2008,109,520,6796
12/02/2005,17.00.00,37,1556,NA,171,1214,658,472,227,1435,2026,111,520,6869
12/02/2005,18.00.00,46,1707,NA,230,1378,851,416,248,1637,2225,110,536,7033
12/02/2005,19.00.00,50,1766,NA,246,1419,903,404,251,1659,2317,110,551,7221
12/02/2005,20.00.00,57,1846,NA,268,1474,952,389,265,1712,2426,114,554,7471
12/02/2005,21.00.00,52,1795,NA,232,1382,894,410,262,1609,2355,111,569,7506
12/02/2005,22.00.00,50,1755,NA,220,1352,839,417,241,1587,2375,102,600,7461
12/02/2005,23.00.00,45,1738,NA,204,1309,743,424,231,1543,2494,101,599,7379
13/02/2005,00.00.00,41,1712,NA,180,1239,671,443,229,1488,2411,99,632,7706
13/02/2005,01.00.00,41,1751,NA,185,1255,689,435,221,1541,2226,94,734,8662
13/02/2005,02.00.00,31,1574,NA,133,1093,478,497,180,1451,1808,94,777,9203
13/02/2005,03.00.00,27,1458,NA,113,1024,NA,530,NA,1413,1571,96,787,9429
13/02/2005,04.00.00,28,1515,NA,125,1066,345,508,140,1430,1548,89,813,9277
13/02/2005,05.00.00,29,1491,NA,115,1031,373,515,153,1387,1541,85,829,9243
13/02/2005,06.00.00,26,1453,NA,109,1012,324,534,150,1348,1441,83,840,9234
13/02/2005,07.00.00,26,1443,NA,107,1003,341,542,145,1356,1396,81,850,9221
13/02/2005,08.00.00,28,1473,NA,119,1047,424,522,149,1420,1411,87,837,9423
13/02/2005,09.00.00,33,1548,NA,134,1097,522,491,155,1477,1497,95,824,9760
13/02/2005,10.00.00,32,1586,NA,130,1084,492,495,158,1473,1619,110,782,10220
13/02/2005,11.00.00,33,1488,NA,112,1023,492,533,188,1456,1590,141,679,10859
13/02/2005,12.00.00,15,1220,NA,55,787,204,675,154,1310,1163,163,566,10422
13/02/2005,13.00.00,12,1198,NA,49,758,142,698,107,1277,1001,187,480,10259
13/02/2005,14.00.00,11,1168,NA,65,836,118,666,92,1278,822,195,393,8820
13/02/2005,15.00.00,17,1149,NA,84,917,126,616,106,1293,773,199,341,7820
13/02/2005,16.00.00,10,1052,NA,44,734,115,799,90,1109,588,194,324,7239
13/02/2005,17.00.00,10,1053,NA,43,727,137,789,100,1081,610,171,358,6944
13/02/2005,18.00.00,26,1238,NA,116,1037,212,583,132,1388,1000,155,407,7103
13/02/2005,19.00.00,25,1188,NA,90,939,354,658,211,1234,1048,148,428,7182
13/02/2005,20.00.00,21,1150,NA,78,891,331,684,179,1198,1002,139,438,6937
13/02/2005,21.00.00,10,984,NA,37,694,141,881,116,1032,711,137,429,6687
13/02/2005,22.00.00,13,1111,NA,53,777,228,760,143,1137,1024,125,478,6877
13/02/2005,23.00.00,15,1131,NA,56,793,228,728,142,1173,1054,118,534,7366
14/02/2005,00.00.00,14,1115,NA,53,778,203,749,135,1158,994,109,559,7312
14/02/2005,01.00.00,16,1133,NA,60,811,215,708,136,1182,1031,101,589,7301
14/02/2005,02.00.00,11,1024,NA,40,709,142,798,109,1120,884,98,612,7413
14/02/2005,03.00.00,7,968,NA,28,639,NA,891,NA,1080,794,84,671,7411
14/02/2005,04.00.00,5,923,NA,18,567,66,994,62,1024,688,83,672,7382
14/02/2005,05.00.00,4,902,NA,15,548,54,1063,49,1024,617,77,689,7280
14/02/2005,06.00.00,7,995,NA,29,646,121,895,81,1053,818,69,700,6997
14/02/2005,07.00.00,7,858,NA,22,597,141,1054,104,857,690,90,373,4297
14/02/2005,08.00.00,23,1233,NA,114,1030,388,619,176,1257,1291,94,449,5296
14/02/2005,09.00.00,25,1140,NA,95,958,366,627,193,1175,1200,103,454,5666
14/02/2005,10.00.00,17,1096,NA,116,1036,254,635,168,1043,1127,115,396,5372
14/02/2005,11.00.00,25,1295,NA,339,1639,164,477,123,1013,1582,117,369,5060
14/02/2005,12.00.00,21,926,NA,76,882,142,744,111,913,700,118,362,4999
14/02/2005,13.00.00,11,970,NA,70,857,162,748,120,990,693,120,387,5402
14/02/2005,14.00.00,13,960,NA,69,853,177,782,123,967,709,137,303,4724
14/02/2005,15.00.00,11,941,NA,58,800,157,823,115,917,671,126,306,4443
14/02/2005,16.00.00,11,921,NA,52,771,162,850,120,885,632,130,274,4085
14/02/2005,17.00.00,14,940,NA,64,829,209,823,140,901,716,136,227,3529
14/02/2005,18.00.00,23,1036,NA,119,1046,304,694,185,1044,1059,118,230,3171
14/02/2005,19.00.00,42,1102,NA,174,1221,484,609,212,1136,1329,107,199,2547
14/02/2005,20.00.00,35,1035,NA,147,1141,399,670,200,1018,1196,104,180,2269
14/02/2005,21.00.00,30,990,NA,100,978,390,751,191,928,1131,97,206,2488
14/02/2005,22.00.00,17,950,NA,66,839,287,834,169,878,977,94,248,2923
14/02/2005,23.00.00,16,988,NA,66,839,202,803,139,936,963,88,312,3533
15/02/2005,00.00.00,10,884,NA,31,658,126,982,102,813,581,87,312,3521
15/02/2005,01.00.00,8,840,NA,22,597,87,1081,76,766,432,85,304,3391
15/02/2005,02.00.00,6,814,NA,13,526,59,1228,56,740,352,80,329,3530
15/02/2005,03.00.00,4,821,NA,11,509,NA,1235,NA,762,348,71,374,3799
15/02/2005,04.00.00,-2000,802,NA,5,440,31,1413,30,738,312,69,391,3901
15/02/2005,05.00.00,3,805,NA,5,437,28,1491,28,738,296,69,398,3966
15/02/2005,06.00.00,4,850,NA,13,529,64,1183,56,780,385,61,408,3868
15/02/2005,07.00.00,5,913,NA,25,619,123,1018,94,834,586,60,415,3896
15/02/2005,08.00.00,15,1047,NA,67,844,363,784,196,979,987,61,399,3781
15/02/2005,09.00.00,21,1055,NA,80,899,416,731,220,1017,1035,65,395,3865
15/02/2005,10.00.00,16,974,NA,53,778,286,832,168,905,782,94,327,3855
15/02/2005,11.00.00,10,863,NA,33,669,198,993,133,776,511,113,249,3318
15/02/2005,12.00.00,12,889,NA,44,734,216,942,134,801,566,128,198,2933
15/02/2005,13.00.00,13,906,NA,55,790,211,893,138,837,642,123,193,2740
15/02/2005,14.00.00,14,874,NA,48,751,199,918,135,792,591,120,193,2716
15/02/2005,15.00.00,10,849,NA,35,680,161,1015,111,741,461,119,192,2677
15/02/2005,16.00.00,14,923,NA,49,761,218,909,124,840,609,121,207,2906
15/02/2005,17.00.00,15,962,NA,66,841,252,827,158,901,821,115,221,2987
15/02/2005,18.00.00,24,1067,NA,123,1059,337,671,181,1085,1163,104,231,2905
15/02/2005,19.00.00,28,1125,NA,141,1121,357,630,185,1132,1405,95,252,2996
15/02/2005,20.00.00,31,1149,NA,142,1124,410,623,187,1141,1405,89,269,3069
15/02/2005,21.00.00,31,1155,NA,116,1034,445,648,196,1061,1429,82,301,3270
15/02/2005,22.00.00,20,1065,NA,82,908,314,741,174,953,1284,74,318,3287
15/02/2005,23.00.00,21,1145,NA,92,946,366,699,182,1015,1409,66,375,3664
16/02/2005,00.00.00,19,1134,NA,83,912,336,707,182,999,1376,63,401,3842
16/02/2005,01.00.00,25,1195,NA,107,1004,387,652,193,1078,1421,52,442,3943
16/02/2005,02.00.00,20,1141,NA,80,898,320,689,174,1014,1356,44,475,4017
16/02/2005,03.00.00,14,1077,NA,59,806,NA,725,NA,949,1296,40,491,4019
16/02/2005,04.00.00,11,1052,NA,45,740,237,768,142,913,1202,33,522,4074
16/02/2005,05.00.00,8,1033,NA,38,701,224,782,137,883,1206,32,524,4071
16/02/2005,06.00.00,9,1080,NA,51,768,237,732,140,924,1305,36,517,4123
16/02/2005,07.00.00,16,1208,NA,88,931,454,622,201,1052,1485,35,542,4297
16/02/2005,08.00.00,36,1363,NA,161,1183,854,520,288,1273,1643,52,483,4304
16/02/2005,09.00.00,33,1239,NA,134,1096,758,577,260,1211,1459,78,376,3994
16/02/2005,10.00.00,21,1044,NA,90,940,428,706,206,1014,1152,89,338,3850
16/02/2005,11.00.00,13,956,NA,50,761,205,849,98,887,885,91,330,3827
16/02/2005,12.00.00,11,955,NA,43,725,205,890,138,880,770,91,345,3994
16/02/2005,13.00.00,15,997,NA,63,825,226,790,139,948,852,96,313,3763
16/02/2005,14.00.00,15,987,NA,60,810,199,801,137,939,830,85,363,4026
16/02/2005,15.00.00,16,1007,NA,57,798,253,793,155,942,867,93,346,4050
16/02/2005,16.00.00,15,1025,NA,56,795,259,783,155,967,881,89,379,4318
16/02/2005,17.00.00,16,1083,NA,70,856,252,720,148,1010,975,82,418,4563
16/02/2005,18.00.00,22,1143,NA,95,960,313,641,153,1110,1136,74,445,4582
16/02/2005,19.00.00,34,1288,NA,159,1178,433,539,171,1300,1434,70,434,4366
16/02/2005,20.00.00,56,1464,NA,247,1421,611,457,227,1542,1746,66,434,4241
16/02/2005,21.00.00,52,1341,NA,168,1204,626,534,251,1294,1592,59,443,4137
16/02/2005,22.00.00,28,1177,NA,107,1004,408,640,216,1111,1341,50,466,4099
16/02/2005,23.00.00,24,1089,NA,83,913,357,712,200,1016,1208,58,403,3740
17/02/2005,00.00.00,27,1196,NA,110,1014,375,643,192,1101,1334,54,438,3945
17/02/2005,01.00.00,26,1107,NA,74,874,326,721,187,984,1208,57,421,3883
17/02/2005,02.00.00,23,1102,NA,79,897,326,715,173,1024,1196,57,421,3885
17/02/2005,03.00.00,10,993,NA,36,688,NA,847,NA,874,931,58,429,3990
17/02/2005,04.00.00,6,912,NA,17,559,72,1016,64,837,656,57,466,4298
17/02/2005,05.00.00,5,883,NA,10,496,49,1140,46,804,478,69,450,4499
17/02/2005,06.00.00,5,893,NA,11,507,59,1111,51,794,489,69,422,4224
17/02/2005,07.00.00,10,1033,NA,40,711,220,893,115,935,893,64,438,4230
17/02/2005,08.00.00,26,1222,NA,97,966,602,636,238,1134,1322,66,446,4383
17/02/2005,09.00.00,27,1190,NA,106,1000,485,624,202,1152,1280,77,421,4440
17/02/2005,10.00.00,18,1035,NA,54,783,295,794,167,969,943,101,367,4536
17/02/2005,11.00.00,12,990,NA,39,705,217,873,139,913,772,90,414,4775
17/02/2005,12.00.00,13,1011,NA,44,732,236,830,147,944,826,87,425,4787
17/02/2005,13.00.00,14,1041,NA,50,763,196,790,130,1003,808,83,478,5238
17/02/2005,14.00.00,18,1086,NA,68,850,233,723,143,1072,901,89,455,5208
17/02/2005,15.00.00,13,1021,NA,48,755,207,807,143,980,763,89,461,5256
17/02/2005,16.00.00,14,1014,NA,50,761,198,806,136,972,722,90,449,5173
17/02/2005,17.00.00,14,1023,NA,52,771,212,807,143,982,735,93,423,4974
17/02/2005,18.00.00,24,1172,NA,100,977,280,657,177,1160,1047,84,452,4977
17/02/2005,19.00.00,28,1172,NA,111,1017,315,623,198,1185,1163,76,478,5013
17/02/2005,20.00.00,33,1219,NA,129,1081,378,590,200,1246,1244,74,472,4871
17/02/2005,21.00.00,25,1106,NA,78,891,320,708,191,1058,1025,74,469,4854
17/02/2005,22.00.00,21,1078,NA,63,824,265,759,169,1016,982,69,482,4832
17/02/2005,23.00.00,12,939,NA,28,637,129,960,106,883,607,71,479,4867
18/02/2005,00.00.00,12,975,NA,33,670,129,943,105,910,616,69,487,4874
18/02/2005,01.00.00,13,958,NA,31,660,172,935,130,905,654,68,482,4792
18/02/2005,02.00.00,10,921,NA,21,594,100,1025,82,867,479,63,496,4787
18/02/2005,03.00.00,8,931,NA,19,580,NA,983,NA,863,487,56,529,4855
18/02/2005,04.00.00,-2000,874,NA,7,472,49,1179,45,803,382,64,498,4814
18/02/2005,05.00.00,4,872,NA,8,476,36,1249,35,794,350,69,481,4796
18/02/2005,06.00.00,5,904,NA,13,530,79,1079,60,846,438,64,502,4850
18/02/2005,07.00.00,7,951,NA,18,568,128,1021,90,888,578,64,507,4886
18/02/2005,08.00.00,21,1183,NA,79,896,456,673,205,1115,1140,69,488,4903
18/02/2005,09.00.00,25,1187,NA,98,970,477,625,199,1174,1203,84,446,4922
18/02/2005,10.00.00,20,1072,NA,74,874,342,715,153,1033,1000,108,371,4794
18/02/2005,11.00.00,14,1011,NA,53,780,254,805,163,964,806,112,362,4818
18/02/2005,12.00.00,13,997,NA,48,752,231,837,152,952,724,118,344,4758
18/02/2005,13.00.00,14,989,NA,56,791,213,804,146,953,690,115,331,4479
18/02/2005,14.00.00,16,1006,NA,66,837,208,775,146,971,757,109,326,4260
18/02/2005,15.00.00,17,1016,NA,67,845,270,771,134,987,818,113,317,4249
18/02/2005,16.00.00,18,1069,NA,84,918,276,724,164,1045,936,116,309,4223
18/02/2005,17.00.00,24,1109,NA,103,989,375,664,141,1096,1133,111,322,4243
18/02/2005,18.00.00,28,1182,NA,126,1071,395,617,204,1187,1298,97,360,4333
18/02/2005,19.00.00,33,1253,NA,160,1179,421,573,210,1268,1387,85,390,4336
18/02/2005,20.00.00,48,1288,NA,176,1228,632,549,250,1333,1502,83,403,4411
18/02/2005,21.00.00,28,1153,NA,101,981,424,666,202,1097,1273,80,413,4448
18/02/2005,22.00.00,24,1161,NA,98,969,369,677,190,1111,1271,70,442,4446
18/02/2005,23.00.00,29,1271,NA,115,1031,484,618,236,1138,1464,54,518,4698
19/02/2005,00.00.00,27,1156,NA,82,909,456,684,250,1023,1384,41,550,4558
19/02/2005,01.00.00,21,1106,NA,68,850,373,727,219,997,1281,31,578,4462
19/02/2005,02.00.00,15,1008,NA,43,726,228,834,156,913,1083,31,567,4388
19/02/2005,03.00.00,12,966,NA,39,703,NA,865,NA,903,989,22,596,4333
19/02/2005,04.00.00,9,931,NA,26,627,117,948,98,860,911,23,589,4317
19/02/2005,05.00.00,8,922,NA,24,611,108,962,89,867,893,19,600,4276
19/02/2005,06.00.00,8,911,NA,23,606,126,950,104,866,894,19,603,4293
19/02/2005,07.00.00,11,993,NA,45,736,235,819,148,941,1018,9,646,4294
19/02/2005,08.00.00,19,1100,NA,85,919,339,678,194,1072,1191,6,650,4231
19/02/2005,09.00.00,25,1141,NA,90,940,399,651,231,1099,1285,21,599,4338
19/02/2005,10.00.00,22,1085,NA,57,800,346,750,200,983,1219,31,572,4402
19/02/2005,11.00.00,21,1153,NA,69,853,407,696,217,1027,1370,42,540,4483
19/02/2005,12.00.00,23,1122,NA,64,831,393,722,210,982,1317,74,438,4538
19/02/2005,13.00.00,12,992,NA,35,685,166,890,126,902,818,112,345,4586
19/02/2005,14.00.00,12,1018,NA,37,693,157,868,118,937,683,138,324,5084
19/02/2005,15.00.00,11,981,NA,29,649,141,924,114,901,573,124,349,5002
19/02/2005,16.00.00,11,988,NA,34,679,144,905,117,911,595,128,319,4684
